time,heart_rate,spo2,sleep_quality,steps,calories,activity,status
2025-06-01 12:39:05,71.2,90.0,0,1990,0.0784,活动,2
2025-06-01 12:39:10,65.3,90.0,0,1990,0.0735,午餐,2
2025-06-01 12:39:15,65.9,90.0,0,1991,0.074,午餐,2
2025-06-01 12:39:20,62.5,90.0,0,1992,0.0741,午餐,2
2025-06-01 12:39:25,63.4,90.1,0,1993,0.0734,午餐,2
2025-06-01 12:39:30,63.8,90.0,0,1993,0.0736,午餐,2
2025-06-01 12:39:35,65.8,90.0,0,1993,0.074,午餐,2
2025-06-01 12:39:40,64.3,90.0,0,1994,0.0733,午餐,2
2025-06-01 12:39:45,65.4,90.0,0,1994,0.0738,午餐,2
2025-06-01 12:39:50,63.5,90.4,0,1994,0.0739,午餐,2
2025-06-01 12:39:55,63.8,90.0,0,1994,0.0735,午餐,2
2025-06-01 12:40:00,65.5,90.0,0,1995,0.0743,午餐,2
2025-06-01 12:40:05,63.8,90.0,0,1996,0.0744,午餐,2
2025-06-01 12:40:10,65.0,90.0,0,1997,0.074,午餐,2
2025-06-01 12:40:15,64.0,90.0,0,1998,0.0741,午餐,2
2025-06-01 12:40:20,65.3,90.0,0,1999,0.074,午餐,2
2025-06-01 12:40:25,62.8,90.0,0,1999,0.0737,午餐,2
2025-06-01 12:40:30,63.6,90.0,0,1999,0.0743,午餐,2
2025-06-01 12:40:35,66.2,90.0,0,1999,0.0738,午餐,2
2025-06-01 12:40:40,66.1,90.0,0,1999,0.0746,午餐,2
2025-06-01 12:40:45,62.7,90.0,0,2000,0.0745,午餐,2
2025-06-01 12:40:50,64.1,90.0,0,2000,0.0742,午餐,2
2025-06-01 12:40:55,63.5,90.0,0,2000,0.074,午餐,2
2025-06-01 12:41:00,70.3,90.0,0,2002,0.078,活动,2
2025-06-01 12:41:05,64.7,90.0,0,2002,0.0744,午餐,2
2025-06-01 12:41:10,64.0,90.0,0,2002,0.0744,午餐,2
2025-06-01 12:41:15,63.7,90.0,0,2002,0.0741,午餐,2
2025-06-01 12:41:20,65.9,90.0,0,2002,0.074,午餐,2
2025-06-01 12:41:25,64.3,90.0,0,2002,0.0736,午餐,2
2025-06-01 12:41:30,64.7,90.0,0,2002,0.0743,午餐,2
2025-06-01 12:41:35,63.8,90.0,0,2002,0.0733,午餐,2
2025-06-01 12:41:40,63.9,90.0,0,2002,0.0736,午餐,2
2025-06-01 12:41:45,64.4,90.0,0,2003,0.074,午餐,2
2025-06-01 12:41:50,64.5,90.0,0,2003,0.0747,午餐,2
2025-06-01 12:41:55,64.0,90.0,0,2004,0.0745,午餐,2
2025-06-01 12:42:00,64.0,90.0,0,2005,0.0741,午餐,2
2025-06-01 12:42:05,64.9,90.0,0,2005,0.0742,午餐,2
2025-06-01 12:42:10,69.7,90.0,0,2008,0.0787,活动,2
2025-06-01 12:42:15,63.6,90.0,0,2009,0.0745,午餐,2
2025-06-01 12:42:20,64.3,90.0,0,2009,0.0746,午餐,2
2025-06-01 12:42:25,69.7,90.0,0,2011,0.0782,活动,2
2025-06-01 12:42:30,62.8,90.0,0,2011,0.074,午餐,2
2025-06-01 12:42:35,66.1,90.0,0,2011,0.0735,午餐,2
2025-06-01 12:42:40,64.8,90.0,0,2011,0.0739,午餐,2
2025-06-01 12:42:45,70.8,90.0,0,2013,0.0783,活动,2
2025-06-01 12:42:50,65.9,90.0,0,2013,0.0742,午餐,2
2025-06-01 12:42:55,65.8,90.0,0,2013,0.0736,午餐,2
2025-06-01 12:43:00,69.4,90.0,0,2016,0.0783,活动,2
2025-06-01 12:43:05,63.9,90.4,0,2016,0.0737,午餐,2
2025-06-01 12:43:10,64.0,90.0,0,2017,0.0738,午餐,2
2025-06-01 12:43:15,65.7,90.0,0,2017,0.073,午餐,2
2025-06-01 12:43:20,65.9,90.0,0,2018,0.0743,午餐,2
2025-06-01 12:43:25,65.3,90.0,0,2018,0.0747,午餐,2
2025-06-01 12:43:30,63.6,90.0,0,2018,0.074,午餐,2
2025-06-01 12:43:35,65.8,90.0,0,2018,0.0744,午餐,2
2025-06-01 12:43:40,64.1,90.0,0,2019,0.0746,午餐,2
2025-06-01 12:43:45,65.1,90.0,0,2019,0.0737,午餐,2
2025-06-01 12:43:50,63.7,90.0,0,2019,0.0742,午餐,2
2025-06-01 12:43:55,63.9,90.0,0,2020,0.074,午餐,2
2025-06-01 12:44:00,64.7,90.0,0,2020,0.0745,午餐,2
2025-06-01 12:44:05,65.0,90.0,0,2020,0.074,午餐,2
2025-06-01 12:44:10,64.2,90.0,0,2020,0.074,午餐,2
2025-06-01 12:44:15,65.1,90.0,0,2021,0.074,午餐,2
2025-06-01 12:44:20,65.5,90.0,0,2021,0.0734,午餐,2
2025-06-01 12:44:25,65.9,90.0,0,2023,0.0744,午餐,2
2025-06-01 12:44:30,64.9,90.0,0,2024,0.0737,午餐,2
2025-06-01 12:44:35,65.0,90.0,0,2024,0.074,午餐,2
2025-06-01 12:44:40,63.6,90.0,0,2025,0.0745,午餐,2
2025-06-01 12:44:45,66.0,90.0,0,2026,0.0738,午餐,2
2025-06-01 12:44:50,64.4,90.0,0,2026,0.0748,午餐,2
2025-06-01 12:44:55,64.2,90.0,0,2027,0.073,午餐,2
2025-06-01 12:45:00,64.0,90.0,0,2027,0.0732,午餐,2
2025-06-01 12:45:05,66.4,90.0,0,2027,0.0745,午餐,2
2025-06-01 12:45:10,64.9,90.0,0,2028,0.0748,午餐,2
2025-06-01 12:45:15,63.3,90.0,0,2029,0.0735,午餐,2
2025-06-01 12:45:20,64.6,90.0,0,2029,0.0731,午餐,2
2025-06-01 12:45:25,65.5,90.0,0,2029,0.0741,午餐,2
2025-06-01 12:45:30,64.1,90.0,0,2030,0.0735,午餐,2
2025-06-01 12:45:35,70.5,90.0,0,2032,0.0786,活动,2
2025-06-01 12:45:40,65.4,90.0,0,2033,0.0739,午餐,2
2025-06-01 12:45:45,63.9,90.0,0,2033,0.0734,午餐,2
2025-06-01 12:45:50,64.3,90.0,0,2033,0.0742,午餐,2
2025-06-01 12:45:55,63.4,90.0,0,2033,0.0739,午餐,2
2025-06-01 12:46:00,66.6,90.1,0,2034,0.0738,午餐,2
2025-06-01 12:46:05,65.1,90.0,0,2035,0.0739,午餐,2
2025-06-01 12:46:10,63.6,90.0,0,2035,0.0745,午餐,2
2025-06-01 12:46:15,65.1,90.0,0,2036,0.0744,午餐,2
2025-06-01 12:46:20,64.0,90.2,0,2036,0.0731,午餐,2
2025-06-01 12:46:25,65.2,90.0,0,2036,0.0733,午餐,2
2025-06-01 12:46:30,65.2,90.0,0,2036,0.0733,午餐,2
2025-06-01 12:46:35,63.8,90.0,0,2036,0.0745,午餐,2
2025-06-01 12:46:40,64.4,90.0,0,2036,0.074,午餐,2
2025-06-01 12:46:45,64.8,90.0,0,2036,0.0736,午餐,2
2025-06-01 12:46:50,61.7,90.0,0,2037,0.0741,午餐,2
2025-06-01 12:46:55,65.6,90.0,0,2038,0.0739,午餐,2
2025-06-01 12:47:00,69.7,90.0,0,2039,0.0786,活动,2
2025-06-01 12:47:05,63.1,90.0,0,2039,0.0732,午餐,2
2025-06-01 12:47:10,63.3,90.0,0,2040,0.0747,午餐,2
2025-06-01 12:47:15,65.0,90.0,0,2040,0.0735,午餐,2
2025-06-01 12:47:20,63.7,90.0,0,2041,0.0742,午餐,2
2025-06-01 12:47:25,64.6,90.0,0,2041,0.0739,午餐,2
2025-06-01 12:47:30,64.9,90.0,0,2042,0.0735,午餐,2
2025-06-01 12:47:35,64.0,90.0,0,2043,0.0735,午餐,2
2025-06-01 12:47:40,63.3,90.0,0,2044,0.0744,午餐,2
2025-06-01 12:47:45,65.7,90.0,0,2045,0.0733,午餐,2
2025-06-01 12:47:50,66.2,90.0,0,2045,0.0739,午餐,2
2025-06-01 12:47:55,63.6,90.2,0,2046,0.0737,午餐,2
2025-06-01 12:48:00,63.6,90.0,0,2046,0.0748,午餐,2
2025-06-01 12:48:05,65.0,90.0,0,2046,0.0752,午餐,2
2025-06-01 12:48:10,63.1,90.0,0,2047,0.0752,午餐,2
2025-06-01 12:48:15,63.8,90.0,0,2048,0.0739,午餐,2
2025-06-01 12:48:20,63.7,90.0,0,2049,0.0734,午餐,2
2025-06-01 12:48:25,64.4,90.0,0,2050,0.0744,午餐,2
2025-06-01 12:48:30,65.1,90.0,0,2051,0.0738,午餐,2
2025-06-01 12:48:35,64.6,90.0,0,2051,0.0742,午餐,2
2025-06-01 12:48:40,65.0,90.0,0,2052,0.0727,午餐,2
2025-06-01 12:48:45,63.3,90.0,0,2053,0.0733,午餐,2
2025-06-01 12:48:50,65.0,90.0,0,2053,0.074,午餐,2
2025-06-01 12:48:55,65.0,90.0,0,2054,0.0748,午餐,2
2025-06-01 12:49:00,64.0,90.0,0,2054,0.0741,午餐,2
2025-06-01 12:49:05,63.9,90.0,0,2055,0.0747,午餐,2
2025-06-01 12:49:10,64.7,90.0,0,2055,0.0736,午餐,2
2025-06-01 12:49:15,66.0,90.0,0,2056,0.0751,午餐,2
2025-06-01 12:49:20,63.6,90.0,0,2056,0.0736,午餐,2
2025-06-01 12:49:25,63.4,90.0,0,2058,0.073,午餐,2
2025-06-01 12:49:30,65.4,90.0,0,2059,0.0737,午餐,2
2025-06-01 12:49:35,64.4,90.0,0,2059,0.0744,午餐,2
2025-06-01 12:49:40,65.0,90.1,0,2060,0.0734,午餐,2
2025-06-01 12:49:45,69.7,90.0,0,2061,0.0789,活动,2
2025-06-01 12:49:50,64.9,90.0,0,2061,0.0738,午餐,2
2025-06-01 12:49:55,64.6,90.0,0,2062,0.0736,午餐,2
2025-06-01 12:50:00,63.2,90.0,0,2062,0.0747,午餐,2
2025-06-01 12:50:05,67.0,90.0,0,2062,0.0741,午餐,2
2025-06-01 12:50:10,63.5,90.0,0,2062,0.0738,午餐,2
2025-06-01 12:50:15,64.7,90.0,0,2062,0.0747,午餐,2
2025-06-01 12:50:20,63.9,90.0,0,2063,0.0742,午餐,2
2025-06-01 12:50:25,63.2,90.0,0,2064,0.0745,午餐,2
2025-06-01 12:50:30,69.1,90.0,0,2066,0.0777,活动,2
2025-06-01 12:50:35,64.2,90.0,0,2066,0.0741,午餐,2
2025-06-01 12:50:40,63.0,90.0,0,2067,0.074,午餐,2
2025-06-01 12:50:45,64.3,90.0,0,2068,0.0739,午餐,2
2025-06-01 12:50:50,64.6,90.0,0,2069,0.0745,午餐,2
2025-06-01 12:50:55,63.7,90.0,0,2069,0.0737,午餐,2
2025-06-01 12:51:00,64.6,90.0,0,2070,0.0737,午餐,2
2025-06-01 12:51:05,64.5,90.0,0,2070,0.0739,午餐,2
2025-06-01 12:51:10,65.3,90.0,0,2070,0.0734,午餐,2
2025-06-01 12:51:15,65.1,90.0,0,2070,0.0732,午餐,2
2025-06-01 12:51:20,62.5,90.0,0,2070,0.074,午餐,2
2025-06-01 12:51:25,66.7,90.0,0,2071,0.0742,午餐,2
2025-06-01 12:51:30,67.5,90.0,0,2071,0.074,午餐,2
2025-06-01 12:51:35,65.3,90.0,0,2072,0.0738,午餐,2
2025-06-01 12:51:40,64.9,90.0,0,2073,0.0739,午餐,2
2025-06-01 12:51:45,66.1,90.0,0,2074,0.0749,午餐,2
2025-06-01 12:51:50,66.0,90.0,0,2074,0.0742,午餐,2
2025-06-01 12:51:55,63.3,90.0,0,2075,0.0739,午餐,2
2025-06-01 12:52:00,64.8,90.0,0,2076,0.0737,午餐,2
2025-06-01 12:52:05,64.1,90.0,0,2077,0.0741,午餐,2
2025-06-01 12:52:10,63.3,90.0,0,2078,0.0737,午餐,2
2025-06-01 12:52:15,64.8,90.0,0,2078,0.075,午餐,2
2025-06-01 12:52:20,64.5,90.0,0,2078,0.0739,午餐,2
2025-06-01 12:52:25,64.4,90.0,0,2080,0.0739,午餐,2
2025-06-01 12:52:30,70.6,90.0,0,2083,0.0786,活动,2
2025-06-01 12:52:35,65.0,90.0,0,2084,0.0736,午餐,2
2025-06-01 12:52:40,66.0,90.0,0,2084,0.0735,午餐,2
2025-06-01 12:52:45,65.6,90.0,0,2084,0.0733,午餐,2
2025-06-01 12:52:50,66.0,90.0,0,2084,0.0742,午餐,2
2025-06-01 12:52:55,63.9,90.0,0,2085,0.0736,午餐,2
2025-06-01 12:53:00,69.4,90.0,0,2087,0.0779,活动,2
2025-06-01 12:53:05,63.9,90.0,0,2088,0.0735,午餐,2
2025-06-01 12:53:10,70.8,90.0,0,2091,0.079,活动,2
2025-06-01 12:53:15,64.4,90.0,0,2092,0.0737,午餐,2
2025-06-01 12:53:20,64.4,90.0,0,2092,0.0743,午餐,2
2025-06-01 12:53:25,64.7,90.0,0,2092,0.0734,午餐,2
2025-06-01 12:53:30,69.4,90.0,0,2094,0.0775,活动,2
2025-06-01 12:53:35,65.5,90.0,0,2094,0.0742,午餐,2
2025-06-01 12:53:40,64.8,90.0,0,2095,0.0739,午餐,2
2025-06-01 12:53:45,64.8,90.0,0,2095,0.0735,午餐,2
2025-06-01 12:53:50,64.2,90.0,0,2096,0.0736,午餐,2
2025-06-01 12:53:55,64.1,90.0,0,2097,0.0748,午餐,2
2025-06-01 12:54:00,64.4,90.0,0,2098,0.0732,午餐,2
2025-06-01 12:54:05,65.0,90.1,0,2099,0.0741,午餐,2
2025-06-01 12:54:10,65.1,90.0,0,2100,0.0741,午餐,2
2025-06-01 12:54:15,65.0,90.4,0,2101,0.0732,午餐,2
2025-06-01 12:54:20,64.8,90.0,0,2102,0.074,午餐,2
2025-06-01 12:54:25,65.3,90.0,0,2103,0.0736,午餐,2
2025-06-01 12:54:30,65.3,90.0,0,2103,0.0738,午餐,2
2025-06-01 12:54:35,64.9,90.0,0,2104,0.0738,午餐,2
2025-06-01 12:54:40,64.0,90.1,0,2104,0.0742,午餐,2
2025-06-01 12:54:45,61.8,90.0,0,2104,0.0719,静息,2
2025-06-01 12:54:50,60.9,90.0,0,2104,0.071,静息,2
2025-06-01 12:54:55,62.6,90.0,0,2104,0.0719,静息,2
2025-06-01 12:55:00,61.4,90.0,0,2104,0.0715,静息,2
2025-06-01 12:55:05,61.6,90.0,0,2104,0.0714,静息,2
2025-06-01 12:55:10,62.6,90.0,0,2104,0.0723,静息,2
2025-06-01 12:55:15,62.4,90.0,0,2104,0.0711,静息,2
2025-06-01 12:55:20,62.2,90.0,0,2104,0.0715,静息,2
2025-06-01 12:55:25,61.9,90.0,0,2104,0.0717,静息,2
2025-06-01 12:55:30,63.8,90.0,0,2104,0.0703,静息,2
2025-06-01 12:55:35,62.4,90.0,0,2104,0.0717,静息,2
2025-06-01 12:55:40,61.1,90.0,0,2104,0.0713,静息,2
2025-06-01 12:55:45,63.3,90.0,0,2104,0.0717,静息,2
2025-06-01 12:55:50,60.2,90.0,0,2104,0.0725,静息,2
2025-06-01 12:55:55,61.6,90.0,0,2104,0.0717,静息,2
2025-06-01 12:56:00,61.9,90.0,0,2104,0.0717,静息,2
2025-06-01 12:56:05,61.9,90.0,0,2104,0.0717,静息,2
2025-06-01 12:56:10,60.4,90.0,0,2104,0.0711,静息,2
2025-06-01 12:56:15,61.5,90.0,0,2104,0.0718,静息,2
2025-06-01 12:56:20,62.0,90.0,0,2104,0.0714,静息,2
2025-06-01 12:56:25,62.3,90.0,0,2104,0.0717,静息,2
2025-06-01 12:56:30,63.4,90.0,0,2104,0.0723,静息,2
2025-06-01 12:56:35,62.0,90.0,0,2104,0.0715,静息,2
2025-06-01 12:56:40,61.2,90.0,0,2104,0.0713,静息,2
2025-06-01 12:56:45,62.5,90.0,0,2104,0.071,静息,2
2025-06-01 12:56:50,61.6,90.0,0,2104,0.0716,静息,2
2025-06-01 12:56:55,61.5,90.0,0,2104,0.0717,静息,2
2025-06-01 12:57:00,62.7,90.0,0,2104,0.0723,静息,2
2025-06-01 12:57:05,60.5,90.0,0,2104,0.0714,静息,2
2025-06-01 12:57:10,62.4,90.0,0,2104,0.0714,静息,2
2025-06-01 12:57:15,60.3,90.0,0,2104,0.0719,静息,2
2025-06-01 12:57:20,61.0,90.0,0,2104,0.0719,静息,2
2025-06-01 12:57:25,62.0,90.0,0,2104,0.0722,静息,2
2025-06-01 12:57:30,63.7,90.0,0,2104,0.071,静息,2
2025-06-01 12:57:35,63.6,90.0,0,2104,0.0718,静息,2
2025-06-01 12:57:40,62.7,90.0,0,2104,0.072,静息,2
2025-06-01 12:57:45,63.2,90.0,0,2104,0.0715,静息,2
2025-06-01 12:57:50,62.9,90.0,0,2104,0.0721,静息,2
2025-06-01 12:57:55,62.2,90.0,0,2104,0.073,静息,2
2025-06-01 12:58:00,63.3,90.0,0,2104,0.0715,静息,2
2025-06-01 12:58:05,62.4,90.0,0,2104,0.0709,静息,2
2025-06-01 12:58:10,61.7,90.0,0,2104,0.0714,静息,2
2025-06-01 12:58:15,61.6,90.0,0,2104,0.0712,静息,2
2025-06-01 12:58:20,63.3,90.0,0,2104,0.0708,静息,2
2025-06-01 12:58:25,61.5,90.0,0,2104,0.0706,静息,2
2025-06-01 12:58:30,61.5,90.0,0,2104,0.0718,静息,2
2025-06-01 12:58:35,62.0,90.0,0,2104,0.0709,静息,2
2025-06-01 12:58:40,61.9,90.1,0,2104,0.0713,静息,2
2025-06-01 12:58:45,61.4,90.0,0,2104,0.0723,静息,2
2025-06-01 12:58:50,61.6,90.0,0,2104,0.0714,静息,2
2025-06-01 12:58:55,62.8,90.0,0,2104,0.0708,静息,2
2025-06-01 12:59:00,61.3,90.0,0,2104,0.0724,静息,2
2025-06-01 12:59:05,63.5,90.2,0,2104,0.0718,静息,2
2025-06-01 12:59:10,62.1,90.0,0,2104,0.0712,静息,2
2025-06-01 12:59:15,61.6,90.0,0,2104,0.071,静息,2
2025-06-01 12:59:20,62.5,90.0,0,2104,0.0714,静息,2
2025-06-01 12:59:25,61.7,90.0,0,2104,0.0719,静息,2
2025-06-01 12:59:30,61.7,90.0,0,2104,0.0721,静息,2
2025-06-01 12:59:35,61.7,90.0,0,2104,0.0716,静息,2
2025-06-01 12:59:40,62.9,90.0,0,2104,0.0708,静息,2
2025-06-01 12:59:45,62.5,90.0,0,2104,0.0715,静息,2
2025-06-01 12:59:50,62.2,90.0,0,2104,0.0706,静息,2
2025-06-01 12:59:55,61.9,90.0,0,2104,0.072,静息,2
2025-06-01 13:00:00,61.8,90.0,0,2104,0.0719,静息,2
2025-06-01 13:00:05,62.5,90.0,0,2104,0.0716,静息,2
2025-06-01 13:00:10,61.9,90.0,0,2104,0.0712,静息,2
2025-06-01 13:00:15,62.6,90.0,0,2104,0.0708,静息,2
2025-06-01 13:00:20,61.9,90.0,0,2104,0.0717,静息,2
2025-06-01 13:00:25,61.4,90.0,0,2104,0.0707,静息,2
2025-06-01 13:00:30,62.9,90.0,0,2104,0.0703,静息,2
2025-06-01 13:00:35,61.3,90.0,0,2104,0.0722,静息,2
2025-06-01 13:00:40,60.7,90.0,0,2104,0.0727,静息,2
2025-06-01 13:00:45,61.6,90.0,0,2104,0.0717,静息,2
2025-06-01 13:00:50,62.8,90.0,0,2104,0.071,静息,2
2025-06-01 13:00:55,61.1,90.0,0,2104,0.0717,静息,2
2025-06-01 13:01:00,61.7,90.0,0,2104,0.0715,静息,2
2025-06-01 13:01:05,63.0,90.0,0,2104,0.0717,静息,2
2025-06-01 13:01:10,62.1,90.0,0,2104,0.0716,静息,2
2025-06-01 13:01:15,61.9,90.0,0,2104,0.0715,静息,2
2025-06-01 13:01:20,62.1,90.0,0,2104,0.0711,静息,2
2025-06-01 13:01:25,60.8,90.0,0,2104,0.071,静息,2
2025-06-01 13:01:30,62.4,90.0,0,2104,0.0707,静息,2
2025-06-01 13:01:35,62.7,90.0,0,2104,0.0717,静息,2
2025-06-01 13:01:40,61.6,90.0,0,2104,0.0713,静息,2
2025-06-01 13:01:45,63.7,90.0,0,2104,0.0719,静息,2
2025-06-01 13:01:50,62.7,90.0,0,2104,0.0716,静息,2
2025-06-01 13:01:55,62.3,90.0,0,2104,0.0712,静息,2
2025-06-01 13:02:00,61.3,90.0,0,2104,0.0717,静息,2
2025-06-01 13:02:05,61.7,90.0,0,2104,0.0714,静息,2
2025-06-01 13:02:10,64.0,90.0,0,2104,0.0709,静息,2
2025-06-01 13:02:15,63.6,90.0,0,2104,0.0711,静息,2
2025-06-01 13:02:20,61.6,90.0,0,2104,0.0717,静息,2
2025-06-01 13:02:25,64.4,90.0,0,2104,0.0731,休闲,2
2025-06-01 13:02:30,64.5,90.0,0,2105,0.0719,休闲,2
2025-06-01 13:02:35,65.3,90.0,0,2105,0.0731,休闲,2
2025-06-01 13:02:40,65.6,90.0,0,2106,0.0723,休闲,2
2025-06-01 13:02:45,65.2,90.0,0,2107,0.0727,休闲,2
2025-06-01 13:02:50,65.1,90.0,0,2108,0.0725,休闲,2
2025-06-01 13:02:55,63.1,90.0,0,2108,0.0722,休闲,2
2025-06-01 13:03:00,62.8,90.0,0,2108,0.0726,休闲,2
2025-06-01 13:03:05,64.4,90.0,0,2109,0.0732,休闲,2
2025-06-01 13:03:10,64.6,90.0,0,2110,0.0729,休闲,2
2025-06-01 13:03:15,63.9,90.0,0,2111,0.073,休闲,2
2025-06-01 13:03:20,64.6,90.0,0,2111,0.0726,休闲,2
2025-06-01 13:03:25,62.8,90.0,0,2112,0.0727,休闲,2
2025-06-01 13:03:30,64.6,90.0,0,2113,0.0726,休闲,2
2025-06-01 13:03:35,63.3,90.0,0,2114,0.0722,休闲,2
2025-06-01 13:03:40,63.6,90.0,0,2115,0.0728,休闲,2
2025-06-01 13:03:45,63.9,90.0,0,2115,0.0712,休闲,2
2025-06-01 13:03:50,63.6,90.0,0,2116,0.0725,休闲,2
2025-06-01 13:03:55,64.0,90.0,0,2116,0.0728,休闲,2
2025-06-01 13:04:00,64.7,90.0,0,2117,0.072,休闲,2
2025-06-01 13:04:05,64.5,90.0,0,2117,0.0722,休闲,2
2025-06-01 13:04:10,64.3,90.0,0,2118,0.0734,休闲,2
2025-06-01 13:04:15,63.1,90.0,0,2118,0.0722,休闲,2
2025-06-01 13:04:20,61.8,90.0,0,2118,0.0718,静息,2
2025-06-01 13:04:25,64.8,90.0,0,2118,0.0731,休闲,2
2025-06-01 13:04:30,66.6,90.0,0,2119,0.0729,休闲,2
2025-06-01 13:04:35,65.6,90.0,0,2120,0.0722,休闲,2
2025-06-01 13:04:40,62.5,90.0,0,2120,0.0708,静息,2
2025-06-01 13:04:45,62.6,90.0,0,2120,0.0717,静息,2
2025-06-01 13:04:50,64.9,90.1,0,2121,0.0727,休闲,2
2025-06-01 13:04:55,63.7,90.0,0,2122,0.0721,休闲,2
2025-06-01 13:05:00,62.8,90.0,0,2123,0.0719,休闲,2
2025-06-01 13:05:05,63.1,90.0,0,2124,0.0722,休闲,2
2025-06-01 13:05:10,65.8,90.0,0,2125,0.0718,休闲,2
2025-06-01 13:05:15,62.5,90.0,0,2125,0.0725,休闲,2
2025-06-01 13:05:20,63.1,90.0,0,2126,0.0733,休闲,2
2025-06-01 13:05:25,64.1,90.5,0,2127,0.0713,休闲,2
2025-06-01 13:05:30,63.3,90.0,0,2127,0.0725,休闲,2
2025-06-01 13:05:35,64.7,90.0,0,2127,0.0727,休闲,2
2025-06-01 13:05:40,63.7,90.0,0,2127,0.072,休闲,2
2025-06-01 13:05:45,63.8,90.0,0,2128,0.0728,休闲,2
2025-06-01 13:05:50,62.9,90.0,0,2129,0.0718,休闲,2
2025-06-01 13:05:55,63.6,90.0,0,2129,0.0716,静息,2
2025-06-01 13:06:00,65.3,90.0,0,2130,0.0724,休闲,2
2025-06-01 13:06:05,62.1,90.0,0,2130,0.0725,休闲,2
2025-06-01 13:06:10,62.2,90.0,0,2130,0.071,静息,2
2025-06-01 13:06:15,64.3,90.0,0,2130,0.0724,休闲,2
2025-06-01 13:06:20,63.9,90.0,0,2130,0.0735,休闲,2
2025-06-01 13:06:25,63.3,90.0,0,2131,0.0723,休闲,2
2025-06-01 13:06:30,62.9,90.0,0,2131,0.0726,休闲,2
2025-06-01 13:06:35,61.5,90.0,0,2131,0.0723,休闲,2
2025-06-01 13:06:40,64.7,90.0,0,2132,0.0722,休闲,2
2025-06-01 13:06:45,63.7,90.0,0,2132,0.0728,休闲,2
2025-06-01 13:06:50,63.4,90.0,0,2132,0.073,休闲,2
2025-06-01 13:06:55,65.0,90.0,0,2132,0.0732,休闲,2
2025-06-01 13:07:00,64.0,90.0,0,2132,0.0714,休闲,2
2025-06-01 13:07:05,66.0,90.0,0,2132,0.0721,休闲,2
2025-06-01 13:07:10,64.4,90.0,0,2133,0.0715,休闲,2
2025-06-01 13:07:15,63.7,90.0,0,2133,0.0723,休闲,2
2025-06-01 13:07:20,64.0,90.0,0,2133,0.0727,休闲,2
2025-06-01 13:07:25,62.5,90.0,0,2133,0.0725,休闲,2
2025-06-01 13:07:30,63.6,90.0,0,2134,0.0727,休闲,2
2025-06-01 13:07:35,64.5,90.0,0,2134,0.0723,休闲,2
2025-06-01 13:07:40,64.9,90.0,0,2135,0.0725,休闲,2
2025-06-01 13:07:45,63.2,90.0,0,2136,0.0728,休闲,2
2025-06-01 13:07:50,62.6,90.0,0,2136,0.0718,休闲,2
2025-06-01 13:07:55,63.9,90.0,0,2136,0.0728,休闲,2
2025-06-01 13:08:00,64.8,90.0,0,2136,0.0721,休闲,2
2025-06-01 13:08:05,65.2,90.0,0,2136,0.0729,休闲,2
2025-06-01 13:08:10,64.7,90.0,0,2137,0.072,休闲,2
2025-06-01 13:08:15,61.9,90.0,0,2137,0.0717,静息,2
2025-06-01 13:08:20,62.4,90.0,0,2137,0.072,休闲,2
2025-06-01 13:08:25,62.7,90.0,0,2137,0.0727,休闲,2
2025-06-01 13:08:30,63.4,90.0,0,2137,0.0722,休闲,2
2025-06-01 13:08:35,64.9,90.0,0,2138,0.0729,休闲,2
2025-06-01 13:08:40,63.9,90.0,0,2139,0.0728,休闲,2
2025-06-01 13:08:45,66.0,90.0,0,2139,0.0726,休闲,2
2025-06-01 13:08:50,62.9,90.0,0,2140,0.0718,休闲,2
2025-06-01 13:08:55,61.5,90.0,0,2140,0.0718,静息,2
2025-06-01 13:09:00,62.6,90.0,0,2140,0.0724,休闲,2
2025-06-01 13:09:05,63.6,90.0,0,2140,0.0715,静息,2
2025-06-01 13:09:10,64.2,90.0,0,2140,0.0723,休闲,2
2025-06-01 13:09:15,63.8,90.0,0,2141,0.0719,休闲,2
2025-06-01 13:09:20,65.2,90.0,0,2142,0.0723,休闲,2
2025-06-01 13:09:25,64.8,90.0,0,2143,0.0729,休闲,2
2025-06-01 13:09:30,63.1,90.0,0,2143,0.0722,休闲,2
2025-06-01 13:09:35,64.4,90.0,0,2144,0.0718,休闲,2
2025-06-01 13:09:40,64.7,90.0,0,2144,0.0716,休闲,2
2025-06-01 13:09:45,65.2,90.0,0,2145,0.0716,休闲,2
2025-06-01 13:09:50,63.5,90.0,0,2145,0.073,休闲,2
2025-06-01 13:09:55,66.6,90.0,0,2145,0.0726,休闲,2
2025-06-01 13:10:00,64.0,90.0,0,2145,0.0735,休闲,2
2025-06-01 13:10:05,63.7,90.0,0,2146,0.0719,休闲,2
2025-06-01 13:10:10,63.1,90.0,0,2146,0.0713,静息,2
2025-06-01 13:10:15,62.0,90.0,0,2147,0.0717,休闲,2
2025-06-01 13:10:20,64.8,90.0,0,2147,0.0737,休闲,2
2025-06-01 13:10:25,64.3,90.0,0,2148,0.0729,休闲,2
2025-06-01 13:10:30,65.5,90.0,0,2148,0.0734,休闲,2
2025-06-01 13:10:35,62.6,90.0,0,2148,0.0717,静息,2
2025-06-01 13:10:40,65.1,90.0,0,2149,0.0723,休闲,2
2025-06-01 13:10:45,65.5,90.0,0,2149,0.0721,休闲,2
